COD_IPRESS,NOMBRE,CLASIFICACION,DEPARTAMENTO,PROVINCIA,DISTRITO,CATEGORIA,INSTITUCION
00004836,PUCHUDEN,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SANTA CRUZ,YAUYUCAN,I-1,GOBIERNO REGIONAL
00010804,PUENTE ZONANGA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,JAEN,I-1,GOBIERNO REGIONAL
00004262,PUENTECILLOS,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,JAEN,SANTA ROSA,I-3,GOBIERNO REGIONAL
00004307,PUERTO CHINCHIPE,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,I-2,GOBIERNO REGIONAL
00004280,PUERTO CIRUELO,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,SAN IGNACIO,HUARANGO,I-3,GOBIERNO REGIONAL
00007045,PUERTO SAN FRANCISCO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,I-1,GOBIERNO REGIONAL
00018547,"PUESTO DE SALUD ""CHOTA""",PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,CHOTA,I-1,INPE
00004485,PUESTO DE SALUD CALCONGA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CELENDIN,SUCRE,I-1,GOBIERNO REGIONAL
00004491,PUESTO DE SALUD CHANCAY,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MARCOS,CHANCAY,I-1,GOBIERNO REGIONAL
00031446,PUESTO DE SALUD CHUCLLAPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MIGUEL,TONGOD,I-1,GOBIERNO REGIONAL
00007121,PUESTO DE SALUD EL PINDO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN IGNACIO,LA COIPA,I-1,GOBIERNO REGIONAL
00004292,PUESTO DE SALUD EL REJO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN IGNACIO,LA COIPA,I-1,GOBIERNO REGIONAL
00004506,PUESTO DE SALUD MANZANILLA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MARCOS,GREGORIO PITA,I-1,GOBIERNO REGIONAL
00004502,PUESTO DE SALUD MUYOC,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MARCOS,GREGORIO PITA,I-1,GOBIERNO REGIONAL
00004490,PUESTO DE SALUD POMARONGO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MARCOS,CHANCAY,I-1,GOBIERNO REGIONAL
00027190,PUESTO DE SALUD QUELLUACOCHA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJAMARCA,NAMORA,I-1,GOBIERNO REGIONAL
00007717,PUESTO DE SALUD SAN FRANCISCO DE LA COIPA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN IGNACIO,LA COIPA,I-2,GOBIERNO REGIONAL
00007405,PUESTO DE SALUD SAN JOSE,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MIGUEL,BOLIVAR,I-1,GOBIERNO REGIONAL
00028355,PUESTO DE SALUD TRES LAGUNAS,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,HUALGAYOC,CHUGUR,I-1,GOBIERNO REGIONAL
00032439,PUESTO DE SALUD TUAL,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJAMARCA,CAJAMARCA,I-1,GOBIERNO REGIONAL
00004503,PUESTO DE SALUD ULLILLIN,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MARCOS,GREGORIO PITA,I-1,GOBIERNO REGIONAL
00004811,PUJUPE,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,HUALGAYOC,HUALGAYOC,I-1,GOBIERNO REGIONAL
00004830,PULAN,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,SANTA CRUZ,PULAN,I-3,GOBIERNO REGIONAL
00006829,PUQUIO DE CALLAYUC,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CALLAYUC,I-1,GOBIERNO REGIONAL
00011262,PUQUIO DE SOCOTA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,SOCOTA,I-1,GOBIERNO REGIONAL
00006670,PUQUIOPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,MIRACOSTA,I-1,GOBIERNO REGIONAL
00004616,PURUAY ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJAMARCA,CAJAMARCA,I-1,GOBIERNO REGIONAL
00009870,PUSOC,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,HUALGAYOC,BAMBAMARCA,I-1,GOBIERNO REGIONAL
00004263,PUYAYA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,SANTA ROSA,I-1,GOBIERNO REGIONAL
00032437,PUYLLUCANA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,I-2,GOBIERNO REGIONAL
00029118,Policlinico San Marcos E.I.R.L.,POLICLINICOS,CAJAMARCA,CUTERVO,CUTERVO,I-3,PRIVADO
00004608,QUEBRADA HONDA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,I-1,GOBIERNO REGIONAL
00024931,QUENGO RIO BAJO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,HUALGAYOC,BAMBAMARCA,I-1,GOBIERNO REGIONAL
00005006,QUEROCOTILLO,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,CUTERVO,QUEROCOTILLO,I-3,GOBIERNO REGIONAL
00004711,QUEROCOTO,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,CHOTA,QUEROCOTO,I-3,GOBIERNO REGIONAL
00004965,QUEROMARCA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CALLAYUC,I-1,GOBIERNO REGIONAL
00012166,QUIDEN,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,PACCHA,I-1,GOBIERNO REGIONAL
00006939,QUIJOS,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,SOCOTA,I-1,GOBIERNO REGIONAL
00004606,QUILCATE ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MIGUEL,CATILLUC,I-1,GOBIERNO REGIONAL
00025875,QUILLINSHACUCHO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,HUALGAYOC,BAMBAMARCA,I-1,GOBIERNO REGIONAL
00005036,QUILLUGAY,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,I-1,GOBIERNO REGIONAL
00004542,QUINDEN BAJO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MIGUEL,EL PRADO,I-1,GOBIERNO REGIONAL
00011326,QUINUA BAJA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,HUALGAYOC,BAMBAMARCA,I-1,GOBIERNO REGIONAL
00004817,QUIO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,I-1,GOBIERNO REGIONAL
00005009,QUIPAYUC,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,QUEROCOTILLO,I-1,GOBIERNO REGIONAL
00038452,QUIRUCLINIC,POLICLINICOS,CAJAMARCA,JAEN,JAEN,I-3,PRIVADO
00004764,RAMADA DE LLAMA,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,CHOTA,LLAMA,I-3,GOBIERNO REGIONAL
00010880,RAMBRAMPATA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,CHOTA,I-1,GOBIERNO REGIONAL
00004996,RAMBRAN,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CUTERVO,I-1,GOBIERNO REGIONAL
00006759,RAMBRAN,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CELENDIN,CHUMUCH,I-1,GOBIERNO REGIONAL
00006756,RAMOSCUCHO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,I-1,GOBIERNO REGIONAL
00007178,RAYME,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CUTERVO,I-1,GOBIERNO REGIONAL
00004469,REJOPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CELENDIN,SOROCHUCO,I-1,GOBIERNO REGIONAL
00004985,REJOPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CUTERVO,I-1,GOBIERNO REGIONAL
00016137,RINCONADA LAJE?A,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,JAEN,I-1,GOBIERNO REGIONAL
00011258,RINCONADA MIRAFLORES,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,SOCOTA,I-1,GOBIERNO REGIONAL
00004507,RIO SECO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MARCOS,GREGORIO PITA,I-2,GOBIERNO REGIONAL
00004753,RODEOPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,ANGUIA,I-1,GOBIERNO REGIONAL
00004676,ROJASPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,CHOTA,I-1,GOBIERNO REGIONAL
00006795,ROMERO CIRCA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,I-1,GOBIERNO REGIONAL
00004226,ROSARIO DE CHINGAMA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,BELLAVISTA,I-2,GOBIERNO REGIONAL
00004724,ROSASPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,CHALAMARCA,I-1,GOBIERNO REGIONAL
00004246,RUMIBAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,LAS PIRIAS,I-1,GOBIERNO REGIONAL
00004290,RUMIPITE,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,SAN IGNACIO,LA COIPA,I-3,GOBIERNO REGIONAL
00004564,SABANA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MIGUEL,LLAPA,I-1,GOBIERNO REGIONAL
00007033,SACUS,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,CHIGUIRIP,I-1,GOBIERNO REGIONAL
00006853,SAIREPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,I-1,GOBIERNO REGIONAL
00004982,SALABAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CUTERVO,I-2,GOBIERNO REGIONAL
00009083,SALACAT,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CELENDIN,SOROCHUCO,I-1,GOBIERNO REGIONAL
00004250,SALLIQUE,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,JAEN,SALLIQUE,I-3,GOBIERNO REGIONAL
00006858,SALOMON VILCHEZ MURGA,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,CUTERVO,CUTERVO,I-3,GOBIERNO REGIONAL
00034460,SALUD INTEGRAL,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,CAJAMARCA,CAJAMARCA,I-3,PRIVADO
00004654,SAMANACRUZ,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJAMARCA,CAJAMARCA,I-2,GOBIERNO REGIONAL
00004230,SAN AGUSTIN,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,BELLAVISTA,I-1,GOBIERNO REGIONAL
00005034,SAN ANDRES,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,I-3,GOBIERNO REGIONAL
00009965,SAN ANTONIO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,I-1,GOBIERNO REGIONAL
00011250,SAN ANTONIO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CELENDIN,CELENDIN,I-1,GOBIERNO REGIONAL
00005042,SAN ANTONIO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,SOCOTA,I-1,GOBIERNO REGIONAL
00004273,SAN ANTONIO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,I-1,GOBIERNO REGIONAL
00004795,SAN ANTONIO ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,HUALGAYOC,BAMBAMARCA,I-1,GOBIERNO REGIONAL
00008802,SAN ANTONIO ALTO - CENTRO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,HUALGAYOC,BAMBAMARCA,I-1,GOBIERNO REGIONAL
00004677,SAN ANTONIO DE IRACA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,CHOTA,I-1,GOBIERNO REGIONAL
00004565,SAN ANTONIO DE OJOS,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MIGUEL,LLAPA,I-1,GOBIERNO REGIONAL
00027371,SAN ANTONIO DE PAJON,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN IGNACIO,NAMBALLE,I-1,GOBIERNO REGIONAL
00004555,SAN BENITO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CONTUMAZA,SAN BENITO,I-2,GOBIERNO REGIONAL
00004580,SAN BERNARDINO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN PABLO,SAN BERNARDINO,I-2,GOBIERNO REGIONAL
00010992,SAN CARLOS ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,LAJAS,I-1,GOBIERNO REGIONAL
00004768,SAN CARLOS EL ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,LLAMA,I-1,GOBIERNO REGIONAL
00016886,SAN CRISTOBAL,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJAMARCA,MAGDALENA,I-1,GOBIERNO REGIONAL
00006837,SAN CRISTOBAL DE NUDILLO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CUTERVO,I-1,GOBIERNO REGIONAL
00004254,SAN FELIPE,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,JAEN,SAN FELIPE,I-3,GOBIERNO REGIONAL
00004242,SAN FRANCISCO DE ASIS,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,HUABAL,I-1,GOBIERNO REGIONAL
00027592,SAN FRANCISCO DE ASIS,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,HUALGAYOC,BAMBAMARCA,I-1,GOBIERNO REGIONAL
00004536,SAN GREGORIO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,I-1,GOBIERNO REGIONAL
00004267,SAN IGNACIO,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,I-4,GOBIERNO REGIONAL
00004223,SAN JAVIER BELLAVISTA,HOSPITALES O CLINICAS DE ATENCION GENERAL,CAJAMARCA,JAEN,BELLAVISTA,II-1,GOBIERNO REGIONAL
00004626,SAN JORGE,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJAMARCA,COSPAN,I-1,GOBIERNO REGIONAL
00004702,SAN JOSE DE CHIMBAN,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,CHIMBAN,I-1,GOBIERNO REGIONAL
00015392,SAN JOSE DE LA ALIANZA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,JAEN,I-1,GOBIERNO REGIONAL
00004961,SAN JOSE DE LIRIO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CALLAYUC,I-1,GOBIERNO REGIONAL
00004300,SAN JOSE DE LOURDES,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,I-3,GOBIERNO REGIONAL
00004257,SAN JOSE DEL ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,I-1,GOBIERNO REGIONAL
00004633,SAN JUAN,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,CAJAMARCA,SAN JUAN,I-3,GOBIERNO REGIONAL
00004738,SAN JUAN DE CHADIN,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,CHADIN,I-1,GOBIERNO REGIONAL
00007100,SAN JUAN DE CHORILLOS,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CALLAYUC,I-1,GOBIERNO REGIONAL
00004769,SAN JUAN DE COJIN,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,LLAMA,I-1,GOBIERNO REGIONAL
00005029,SAN JUAN DE CUTERVO,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,I-3,GOBIERNO REGIONAL
00004831,SAN JUAN DE DIOS,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SANTA CRUZ,PULAN,I-1,GOBIERNO REGIONAL
00004796,SAN JUAN DE LACAMACA,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,HUALGAYOC,BAMBAMARCA,I-3,GOBIERNO REGIONAL
00004780,SAN JUAN DE LICUPIS,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,I-2,GOBIERNO REGIONAL
00004980,SAN JUAN DE LIMON,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,SANTA CRUZ,I-1,GOBIERNO REGIONAL
00004519,SAN JUAN DE LLUCHUBAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJABAMBA,SITACOCHA,I-2,GOBIERNO REGIONAL
00006840,SAN JUAN DE LUCMACUCHO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,HUALGAYOC,BAMBAMARCA,I-1,GOBIERNO REGIONAL
00007119,SAN JUAN DE UNICAN,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,MIRACOSTA,I-1,GOBIERNO REGIONAL
00011064,SAN LORENZO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CUTERVO,I-1,GOBIERNO REGIONAL
00004238,SAN LORENZO DE BARBASCO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,COLASAY,I-2,GOBIERNO REGIONAL
00031747,SAN LUCAS,POLICLINICOS,CAJAMARCA,HUALGAYOC,BAMBAMARCA,I-3,PRIVADO
00005025,SAN LUIS,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,SANTO TOMAS,I-1,GOBIERNO REGIONAL
00004585,SAN LUIS BAJO - GRANDE,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN PABLO,SAN LUIS,I-1,GOBIERNO REGIONAL
00005038,SAN LUIS DE LA LUCMA,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,I-3,GOBIERNO REGIONAL
00007409,SAN LUIS DE POLLOQUITO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJAMARCA,ENCA?ADA,I-1,GOBIERNO REGIONAL
00004501,SAN MARCOS,"CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO",CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,I-4,GOBIERNO REGIONAL
00004272,SAN MARTIN,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,I-2,GOBIERNO REGIONAL
00007024,SAN MARTIN DE PORRES,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,JAEN,I-1,GOBIERNO REGIONAL
00004561,SAN MIGUEL,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,I-4,GOBIERNO REGIONAL
00004577,SAN PABLO,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,CAJAMARCA,SAN PABLO,SAN PABLO,I-4,GOBIERNO REGIONAL
00024938,SAN PABLO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,HUABAL,I-1,GOBIERNO REGIONAL
00004639,SAN PABLO DE JESUS,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJAMARCA,JESUS,I-2,GOBIERNO REGIONAL
00013058,SAN PEDRO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,I-1,GOBIERNO REGIONAL
00007698,SAN PEDRO DE CHOROS,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CHOROS,I-1,GOBIERNO REGIONAL
00005004,SAN PEDRO DE LA CAPILLA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,I-1,GOBIERNO REGIONAL
00004276,SAN PEDRO DE PERICO,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,SAN IGNACIO,CHIRINOS,I-3,GOBIERNO REGIONAL
00004629,SAN SEBASTIAN DE CHOROPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJAMARCA,MAGDALENA,I-2,GOBIERNO REGIONAL
00004568,SAN SILVESTRE DE COCHAN,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,I-2,GOBIERNO REGIONAL
00007030,SANGACHE,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SANTA CRUZ,UTICYACU,I-1,GOBIERNO REGIONAL
00004774,SANGANA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,MIRACOSTA,I-2,GOBIERNO REGIONAL
00007102,SANICULLO ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CUTERVO,I-1,GOBIERNO REGIONAL
00009262,SANNA CENTRO CLINICO CAJAMARCA,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,CAJAMARCA,CAJAMARCA,I-3,PRIVADO
00004551,SANTA ANA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CONTUMAZA,SAN BENITO,I-1,GOBIERNO REGIONAL
00004649,SANTA BARBARA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,I-2,GOBIERNO REGIONAL
00004591,SANTA CATALINA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CONTUMAZA,CUPISNIQUE,I-1,GOBIERNO REGIONAL
00004963,SANTA CLARA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CALLAYUC,I-1,GOBIERNO REGIONAL
00007752,SANTA CLARA DE CAMSE,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CUTERVO,I-1,GOBIERNO REGIONAL
00004813,SANTA CRUZ,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,I-4,GOBIERNO REGIONAL
00004977,SANTA CRUZ DE CUTERVO,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,CUTERVO,SANTA CRUZ,I-3,GOBIERNO REGIONAL
00005031,SANTA CRUZ DE LA SUCCHA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,I-1,GOBIERNO REGIONAL
00004549,SANTA CRUZ DE TOLEDO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,I-2,GOBIERNO REGIONAL
00006948,SANTA ELENA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,SOCOTA,I-1,GOBIERNO REGIONAL
00004981,SANTA MARIA DE CUTERVO,HOSPITALES O CLINICAS DE ATENCION GENERAL,CAJAMARCA,CUTERVO,CUTERVO,II-1,GOBIERNO REGIONAL
00006843,SANTA RITA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,TACABAMBA,I-1,GOBIERNO REGIONAL
00004261,SANTA ROSA,CENTROS DE SALUD O CENTROS MEDICOS,CAJAMARCA,JAEN,SANTA ROSA,I-3,GOBIERNO REGIONAL
00004572,SANTA ROSA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,I-1,GOBIERNO REGIONAL
00016135,SANTA ROSA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,SAN IGNACIO,CHIRINOS,I-1,GOBIERNO REGIONAL
00004694,SANTA ROSA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,PION,I-1,GOBIERNO REGIONAL
00004675,SANTA ROSA BAJO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CHOTA,CHOTA,I-2,GOBIERNO REGIONAL
00006828,SANTA ROSA DE CALLAYUC,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,CALLAYUC,I-1,GOBIERNO REGIONAL
00004523,SANTA ROSA DE CRISNEJAS,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CAJABAMBA,SITACOCHA,I-2,GOBIERNO REGIONAL
00013849,SANTA ROSA DE HUABAL,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,JAEN,HUABAL,I-1,GOBIERNO REGIONAL
00004471,SANTA ROSA DE HUASMIN,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CELENDIN,HUASMIN,I-2,GOBIERNO REGIONAL
00005005,SANTA ROSA DE LA CAPILLA,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,I-1,GOBIERNO REGIONAL
00005007,SANTA ROSA DE QUEROCOTILLO,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,QUEROCOTILLO,I-2,GOBIERNO REGIONAL
00007103,SANTA ROSA DE SAN JUAN,PUESTOS DE SALUD O POSTAS DE SALUD,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,I-1,GOBIERNO REGIONAL
